Name,Riskiness R
AIRR,0.16953676117000505
CGW,0.00017898696033362074
CHII,2.298825281599842
EXI,0.00018607635307788916
FIDU,0.00018452374999947506
FIW,0.00023664182988916002
FXR,0.00016887057381919239
IEV,0.00017144659888703243
ITA,0.0510769188074023
IYJ,0.00019391851452908067
IYT,0.21307351746832337
PHO,0.1546951912748376
PIO,0.25187885957273326
PPA,0.00018382344495941383
PSCI,0.12709377463047736
RGI,0.00019165587514492733
SEA,31208287607446.49
SIJ,49774927645314.44
UXI,0.14655523211996607
VIS,0.0001813658208504614
XAR,0.06567209773457294
XTN,0.2573328984243013
_PRN,0.00018246826545124337
