CARZ,CROP,DZK,EFO,EFU,FDTS,FLM,FPXI,FTAG,FTRI,GDXS,HGI,IDMO,IPO,PAGG,PEX,ROGS,SMCP,SOIL
0.026987561083155826,0.01471890049333852,0.07614599671763289,0.05279925722451096,-0.04826824602342407,0.0470972505304893,0.01235019354838709,0.060040218300124085,0.03157056131491252,0.05666436576586376,-0.08103241296518605,0.030377010609157862,0.0642583933285753,0.03182943773415242,0.03965521559092572,0.06350439819019721,0.039089679909272715,0.017362545789063908,0.04756748907765721
0.010726765100961938,-0.018566901065925,-0.003222718487369219,-0.002268225765259797,-0.004258623881386195,0.013812196679441351,0.0009104698073733324,0.029473448986506237,-0.020574587844684283,0.008726013081660907,-0.15662965382103194,-0.01774087258296482,-0.0003801091588824496,0.013198645837541307,-0.0027493406535981178,-0.0265650938140446,0.009839537811749302,-0.03136944204106292,-0.033023828081104836
0.06871844663379711,0.022169703412577717,0.06606681391928684,0.04403471523480766,-0.042379381849389164,0.015110270607784504,0.03310896792597826,0.005819045735682557,0.06143468651457014,0.0233563714284528,0.14312267657992556,0.021673453261849187,0.023193928790475538,0.01915723172223536,0.034265504527420804,0.00261044515554687,0.03055509673101965,0.014053234921270108,0.08217717633430897
0.037033789703306286,0.012724113694151691,0.04351273098627431,0.03193546494544733,-0.034104733878342064,0.03912337704048549,0.02218696914620592,0.01974522680570796,0.03568252333103245,0.03662511465566748,0.04065040650406502,0.02347540703168804,0.033628074634100544,0.05477700013037712,0.01913736553814016,0.026736552803908558,0.009520635313529622,-0.00996984238613332,0.012820647641296905
0.019230883570555274,0.00028550342403420856,0.01882738205033424,0.00976869494243505,-0.014712038980702688,0.028079117836701698,0.01877691677479621,-0.012363332244958064,0.0028933651325437986,-0.00247328119883242,-0.0019531249999999586,-0.004064946338019474,0.009406587067151207,-0.00855929554819988,-0.00861432031545302,-0.01730262227402095,0.026302062571893863,0.06965577760553976,-0.011684562536240244
-0.004481254734865851,-0.0028546555091579465,0.022448209127651702,0.026545987723565874,-0.027730443972140962,0.019049724387502798,0.006594521585974214,0.018417187955887232,0.015146094066295175,0.02314040716205195,-0.08741030658838878,0.016909697513481325,0.008960506034416945,0.014748234364524902,0.03400082589461837,-0.13579350935554535,0.0038156327086563374,0.0193756779805587,0.03743833228310413
0.035062719085463184,0.017307343784149498,0.16513208568915402,0.09657716373985092,-0.09126813833788083,0.07117116859074883,0.04837898619820236,0.11098438952409842,0.04618116086791296,0.04765758638312277,-0.05503931379556823,0.055303625632013666,0.07983693192843236,0.004253840064797863,0.03328063006565275,0.21137570813045906,0.058259524792380175,0.021843342473398784,0.01953779360633704
-0.02197282305883332,-0.04770014999482899,-0.15751771823933422,-0.1016844603109881,0.09077745718012012,-0.06707316277504585,-0.06281041499759654,-0.04825115860845868,-0.04719862499554119,-0.030069401133242225,0.21180030257186072,-0.05312165523747011,-0.028486283769393675,0.0024708574475687233,-0.02732439820260484,-0.026541573606115584,-0.042197913526231125,-0.06202891198091464,-0.03846142826390372
-0.04329523126440514,-0.011627892626679957,-0.02813909413230034,-0.020893821054534512,0.01814964443404964,-0.01893167672467841,-0.02820998364814543,-0.0029507914715560628,-0.05238777687798203,-0.01987282526613919,-0.06554307116104863,-0.019086199160902727,-0.05182411003532696,0.010915494429208588,-0.02152492001845413,-0.011566997536567251,0.006973062785434153,0.0016392787173643744,-0.027316999040522497
0.01002933282982061,0.028657513173900768,0.03654629454776636,0.027124075926291926,-0.038695599760679183,0.022827803638505752,0.04415900774102737,-0.01292030547451502,0.014519539579038603,0.0342257101778984,-0.04676018704074823,0.01606783532290501,0.016060959650991573,-0.0021227915540955647,0.02510053585010551,0.013933319010329912,0.002140369990435005,0.007903560593964569,0.02808417440582015
