Name,Riskiness R
AAXJ,0.1867061509944129
ACWX,0.26714792685243527
ADRA,0.2427318420127001
AIA,0.12701332477806368
AXJL,0.5366162457044628
AXJV,3495413966957.409
CHIQ,0.23334604062435593
CWI,0.23044511022955147
DBAP,0.20608280207350077
DNL,0.18654725814762474
EEMA,0.1586968268681015
FPA,0.2390926498073922
HEEM,0.24612038786727114
IEMG,0.3329133677191531
IHDG,0.00016957832073062582
IQDE,0.7509486907108621
IQDY,0.3114694085552988
PAF,0.34141610292024366
QEMM,1290330459275.069
REMX,13.52370984715374
VEU,0.22143295559808027
VXUS,0.00021154969294831605
