AAXJ,ADRE,AIA,ASEA,ASHR,CHIE,CHII,CHIM,CHIQ,CHIX,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,KFYP,KWEB,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XPP,YANG,YAO,YINN,YXI
-0.0012499610971131374,-0.013489539501537029,-0.006123888216779154,-0.0006784281606831626,-0.009079145505561066,-0.025550043549059067,-0.050470366308566654,-0.013542416338199888,0.0013772531359401775,0.0008496068795707492,0.02077913587677663,-0.013811688676837578,0.001472672000826444,-0.010008219927220141,-0.026700832292026012,-0.010779538668887156,-0.0013143973083395155,-0.007834113239382897,-0.01806067708120736,0.0059079524683842395,-0.001307446214026793,0.0018883183451675126,-0.009989005495531752,0.002375718343471308,0.004215910768572367,0.024734963664989423,-0.002256034166061737,-0.013414884073563815,0.002449305945639587,0.011700079885108522,-0.01425331282237502,0.002787946083944837,-0.0017368171381157555,-0.008864768238796936,0.008100365608819373,0.010520000229581768,-0.017688577409576047,-0.010942524260589946,0.0033652079654937607,0.003175871954777352,0.014423143736653756,0.009456127482832354,-0.01100291342523548,-0.013135727883048023,-0.012975222352299129,-0.009513776448364784,-0.021848353965410586,0.036174001421553324,0.005265741152739206,-0.015829251177030934,0.015299127871737341,0.004796291501113792,-0.002979700489255393,-0.015862184496392154,-0.008506538490399045,-0.029960485820566637,-0.008005251940711508,-0.010303046898987948,0.03538093097408242,-0.007639905820564847,0.016779331578285737,-0.030345757222205564,-0.005206305748053128,0.028148784300843686,-0.009898418829275508
0.006615409092938584,0.017241386109486598,0.0011409054858707102,0.017651029412004887,0.010471194785034109,0.013109982395666206,0.027026911413492567,-0.009393073047659316,0.004814335427250139,-0.0067912820583963,-0.0101781966914721,0.009824480395299836,0.008823422593285495,0.021079868229128995,0.026990965053870598,0.02017131784739436,0.013599539887813287,0.037621857145817394,0.01839286467062181,-0.05324979074260218,0.014139801035002375,0.007726983899611306,0.011397743072119364,0.019434265674865187,-0.03316544133250017,0.041379392662942,0.017118750016294218,0.017923464142698492,-0.01605587571128661,0.01972767865145244,0.027312333479009857,0.006024040466204767,0.006959454980886013,0.02885156335964229,0.014609117334712941,-0.005205240978502014,0.004738654736556643,0.015212318695875263,-0.00041914486978497883,0.008705974976001219,0.045497576655324896,0.014051414154095249,0.014976382698912213,0.014383911096285763,0.016319169915347428,0.03521894970036065,0.002249585703669465,-0.010355057912958043,-0.003188404946097868,0.013286664475556192,0.0017122692118172868,0.013723162887256418,0.0101610708742355,0.03840872722792183,0.044804535433518436,0.008101270206126148,0.011600522413601112,0.03322084363631273,-0.015187551121337425,0.016193533178124334,-0.010501553450604993,0.00655017010882239,0.006038620510570647,-0.019025472366066644,-0.003242349274216718
0.02699820091510303,0.022209144945076833,0.03396409386446539,0.028685803986784626,0.041450797700786815,0.0273184568529171,0.02982455987408517,0.04595188078027238,0.03353872685326265,0.0461539589299018,0.03284784853934978,0.02483953260446833,0.02866835992911908,0.01980167020273975,0.01981918572784569,0.02590918353766506,0.02921455162827768,0.07206805121776894,0.0311199817540656,-0.07196044356586519,0.02401227958817964,0.02300347302369321,0.01995183995279948,0.05517690456847661,-0.04863220606345303,0.04677136398244888,0.02794543430338123,0.0012143871851192634,-0.024121994253915487,0.016010597057297606,0.018766785182842458,0.03454630368253254,0.028941751969751264,0.03196859174234907,0.03491748665083245,0.0401163404236518,-0.08112108672392132,0.024247332317802132,0.038864718200663104,0.03334636995190873,0.038984684159681184,-0.006004440513266183,0.002107996457670724,0.010581959210188856,0.0040141914782063325,-0.01855676574494847,0.04104533537942754,0.053811858032885164,0.037696973337276896,0.04071776198703949,0.03623924304072818,0.030017728548842236,0.007692524207833398,-0.0016512359380135766,-0.01916065985593093,0.01908581005761804,0.022270268801696327,0.02474457541578705,0.0718072423537209,0.021420540478157748,0.07883917820333285,-0.11894431552187605,0.03281303473796101,0.11589404342724564,-0.038763928272395734
-0.001556588225424051,0.0028589597953701234,-0.0037477228419517507,0.006485104541757374,-0.024461008265779603,-0.013995778936126512,-0.015332152588812181,0.000697363152445391,-0.009271654670480954,-0.00980379717229917,0.01272130240645347,-0.0014137763999432784,-0.005195780126968425,-0.005164077453160439,-0.008871903591410928,-0.004430608750743304,-0.008831100963857851,-0.02004180268850214,-0.005389557018341196,0.014260241406364981,-0.00579907344140844,0.0021938775561368227,-0.005433860041993542,-0.01645134199335515,0.009128287816425369,0.024911143319258332,0.033364483065338284,0.013341345757717908,0.005088995846118828,0.004596353789733273,0.0048243535076747685,-0.006233293381055992,-0.0025189181221507953,0.00923893126131331,0.019478030915892213,-0.0011180400044801429,0.002053068813491352,0.0029260150350055927,-0.000403738401547914,-0.005694673682098757,0.023123909585595896,-0.009758549665912743,0.009676023973113554,-0.005026211174232575,0.010217565308486602,0.01680691907403685,0.008316757802783174,0.038864981009954135,-0.0013210242166101214,-0.02155167354931953,0.03398227574413429,-0.005714499037589387,-0.0011744451537443158,0.0274561049456676,0.017674439563522756,-0.013799949125769213,-0.002113422835525847,-0.018073973221846684,-0.022032412935519014,-0.0007671178856782549,0.00020072352271801003,0.0008206931275564011,-0.003486935189098133,0.0,0.008178201147048562
0.007275211876254552,0.0017103028889314071,0.004425758235873713,-0.0012887376040479426,-0.04887371629968326,0.03548614415479413,0.006920437039812824,-0.03135890968854806,0.000668485573929666,-0.02887799588229052,0.018295838465758968,-0.002427173540110751,-0.004273532661407504,-0.013497027070474264,-0.0029840125650100443,0.005340276327038762,0.00445464875265169,0.00255649919207796,-0.013817236350587623,-0.00834801197125287,0.001267761760426957,0.008573426779708154,0.009652276057379805,-0.001792142725646092,-0.0031659741632227905,-0.013889014754550249,0.021823490090347845,0.01137037522888743,-0.0014466159819461945,0.001960772123779723,0.0028373331552559683,-0.0017921338297148095,0.0025252790934227067,0.0018850926264614679,0.029000247875608683,-0.00979298026584968,0.013171423324390023,0.0017240342876084925,-0.0004036616523049798,-0.009163827035229449,-0.014072675962320305,0.033317875100808976,0.010833328888810122,0.013260358884448898,0.01495168630721116,0.00206598823837192,0.015427028700985971,0.04232679642263816,-0.0019839631126133076,-0.04676387763593655,0.02584567179886809,0.010919678053331362,0.00352710789375836,0.0057952435712227465,0.010055015671727095,0.044477581506992735,-0.004073099942531411,0.0141364320706427,0.0050574971163280975,-0.00460668025320531,-0.021075819633678383,0.020500180802181987,-0.005832011577842196,-0.033488647511106605,-0.004755123076352774
0.003783337130434295,0.004553387689673472,0.0026436568943723386,0.004516217295506797,-0.005808868244681204,0.0,0.0017181235711357422,0.010791320293682944,-0.0013360779989913614,-0.012744300135348238,0.0471978683201916,-0.015206770892122487,-0.005245440100558039,-0.0077875319418577935,0.019666664968269836,0.0077469494323112575,0.02787760964588932,0.002975025290120119,-0.0052200778707893105,-0.010855045128450569,0.0010134093104200606,0.009585900336201384,0.0037878787103847295,-0.0016456793731083265,-0.0077132977548175765,0.03325524531078767,0.002340518425376025,0.0526629440801762,-0.0036218525421155188,0.003261537405061457,0.01109908458090448,-0.010771849676413064,0.0020991862885748128,0.015318476283592215,0.038793236242225936,-0.01130241195082996,0.022822425642243863,0.009266468744122668,-0.0012123136906846538,0.0169556363728585,0.03546732683435048,0.02497734268770704,0.03751041954897247,0.11653520038854735,0.051993082797835696,0.06701018935376707,0.018953011312280943,0.07807170703589278,-0.010382106387991098,-0.0067542894095000035,0.04665628362180765,0.017054742817444474,0.04042209998192047,0.0352113041388139,0.03710395651702705,0.03253592494193955,0.006380041069748808,0.034557808595973266,-0.0018298169280404274,0.0015425195087633893,-0.02132465250969716,0.032543229860077565,0.0011732801467606352,-0.036842142879071865,0.023608666886675227
-0.02809663008426994,-0.03937672635712808,-0.03449796699953843,0.00899167839684655,-0.020224738548068482,-0.04797810956316911,-0.0617495806051597,-0.04128109386910903,-0.04949824410787504,-0.05593802747952967,-0.07733685020140155,-0.03808932208747815,-0.01965496402334242,-0.02609251442274404,-0.01048216576585448,-0.00944438590167798,-0.04931159991157188,-0.08686459063191285,-0.02457871644480784,0.08622611353277793,-0.02834001461363135,-0.0302759037921003,-0.015813226077515397,-0.04885358583272456,0.057155892813069924,0.06209755325762715,-0.018096964270768283,-0.004496943225110889,0.0290802913911519,-0.021456492724594253,-0.013990522649354686,-0.010435590387171914,-0.040636973450322016,-0.03652733086141821,-0.05553796176122995,-0.05601630008121647,0.11693254096868975,-0.02124874674279116,-0.058522163961481126,-0.04509276637356277,0.05304912239289338,0.004430595948278938,-0.005562171117119236,-0.0292092909976434,0.0008237066081245259,0.00483098097578176,-0.06967829228221031,-0.0906440092661757,-0.05312522235580956,-0.018611355912159618,-0.07726607727069365,-0.01900470243009823,-0.009572248284594685,-0.00865801376242275,0.007853331027160591,-0.0013902110246834494,-0.025032578896789604,0.013052715137835404,0.007791029099346352,-0.024133248914466627,-0.11250780991245253,0.17976654899234906,-0.060546958431540024,-0.16165763500416178,0.05052182210295193
0.0021152894876364193,0.02093744007556096,-0.002275831193561472,-0.021005793170195,0.012385272341797949,0.022318209011660803,0.05301672555967184,0.02301410885581094,0.007741053192883152,0.032816779566395816,0.01720808253157611,0.031463743573324036,0.0068460051899016106,0.01568280286804185,0.01101705949186409,0.005543369034944558,0.029176642830169207,0.04222749291956127,0.0218007854263799,-0.04865978852763427,0.015104152486022803,-0.006835352018997465,0.005112398653942581,0.029935475117775064,-0.032006822392660464,-0.036363655919670314,0.0011891677394646034,0.00677579535326593,-0.015895411517587225,0.005315731620323951,0.010914599742639685,0.0022923262574579637,0.018340755621945037,0.007966856800504716,-0.0064210826379916,0.027853491197150096,-0.057529308501961626,0.0,0.021913484746922115,0.021031622445505115,-0.030940028972661026,0.0269077735048337,0.006392316192562963,0.003066284004089001,0.008641927346779744,0.006730815782979467,0.017772210053121372,-0.00587910296306308,0.022395198593520196,0.01276442073742448,-0.0148148722968684,-0.006837360168530365,0.0,0.03243908727788285,0.004329094333247997,0.03480287157668746,0.012503998909519887,-0.006234358248019059,-0.00545704895227529,0.016837763210870167,0.053588287533182455,-0.08443271205877666,0.018711030956130942,0.07658883492202777,-0.02587556933216021
0.03588386078559778,0.043616799720988544,0.044023833494089455,0.03576069112025481,-0.004077757539010746,0.023239486321410846,0.015624854720559866,0.005079837387556181,0.007681589599189923,0.06266551332453868,-0.055116152799155514,0.031334685583032366,0.033511507894469064,0.042033087501856733,0.04149194408154759,0.021830294322997386,-0.030029613071101125,0.1375778777557479,0.049560879159826605,-0.12505407928786194,0.04515138179870309,0.04334068324597437,0.034150661437174414,0.09178514622185277,-0.08445056313887976,0.016278301334536532,0.005641207814838726,0.056646268737713036,-0.0430725146617908,0.03833440873141119,0.015547270401744863,-0.0022870835158615545,0.009862726718730437,-0.006268697820148578,-0.02959167943943785,0.05537547134119005,-0.10491014543125113,0.030956976765841686,0.01443600819647654,-0.019821123024117683,0.02046665823354297,0.05798971794037758,0.04684400029239253,0.1946885814685189,0.05140772317237582,0.08404967668469646,-0.018864971570234774,-0.05698932365633621,0.03596947858853145,-0.006841849284556747,-0.03465174465458331,0.011474278922627423,0.06505966182765922,0.06495470873820439,0.09051715214930116,0.05381177066705258,0.034250089781247814,0.007249142741580916,-0.007773217051377206,0.042172973651974414,0.11315257208942132,-0.15634006118730084,0.02285716268017273,0.17558033136263068,-0.0582237966849578
0.01290555744561805,0.01688319739082423,0.020100360009043614,0.013182643997919366,0.010919006458799363,0.006882261525938025,0.03076913784142238,0.05054154724449488,0.0,0.0066446263680367094,-0.010106898952865748,0.009657710639708793,0.003759171714737472,0.014614164510448582,0.011503034315188298,0.01671905076280174,0.01905182021591344,0.042661455595999744,0.01690409395678518,-0.0440921848651388,0.013745575792021113,0.006061689880938242,0.00632359563518457,0.029564303972307394,-0.02830633389102612,0.030214824653240917,0.015352736128907328,0.015177700163964025,-0.015003729023602003,-0.008911527456535045,0.014671573699949573,0.018798532197532195,0.02123117676203226,0.014774000453113896,-0.0034437394227470955,-0.00558165306144374,0.010791407424116922,0.005979392972601388,0.0019341571021335594,0.013877756617997377,0.02446858703029868,-0.006902256012216971,0.0007582719500293744,0.01583243193410101,-0.005820961151561762,-0.006167536977788628,0.0006355330648184699,-0.02508540017569561,0.0013356518671707885,0.013778007001700877,-0.015577510209410375,0.005104857135426683,0.004820416896194687,0.04255321514529973,0.022134503715894774,0.04255309437816578,0.015443369693487632,0.01882360906242489,-0.007373337515883679,0.0158938676706119,-0.010265712192374123,0.014090515694904512,0.0023944060163758,-0.017596693646630218,0.004843294715771494
